Z,N,energy,bet2,correctedRMS,bet2p,bet2n,bet4,bet4p,bet4n,epairp,epairn,unknown_c10,unknown_c11,iter,rms,rmsp,rmsn,jz_p,jz_n,j,extra_c19,extra_c21,extra_c22,extra_c23,extra_c24,Nmass,Ncharge
39,80,-9.058413E+02,-4.535679E-02,4.608316E+00,-4.572157E-02,-4.517896E-02,-1.393469E-02,-5.199252E-03,-1.819321E-02,-8.450000E+00,-5.186000E+01,-1.364235E+00,-3.314509E+00,8001,4.773383E+00,4.568019E+00,4.870359E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.933182E+00,-4.707166E+01,3.129050E+01,0.000000E+00,119,39
39,81,-9.066623E+02,-3.462770E-02,4.608680E+00,-3.464662E-02,-3.461859E-02,-1.136561E-02,-4.959955E-03,-1.444982E-02,-7.530000E+00,-4.692000E+01,-1.271847E+00,-3.105457E+00,8001,4.779777E+00,4.569172E+00,4.877937E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.931713E+00,-3.586924E+01,3.021690E+01,0.000000E+00,120,39
39,82,-9.061832E+02,-8.943382E-04,4.545949E+00,-1.005424E-03,-8.415048E-04,-1.687546E-03,-1.655200E-03,-1.702930E-03,-2.360000E+00,-3.830000E+00,-6.520497E-01,-8.234188E-01,8001,4.689941E+00,4.507697E+00,4.774177E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.854456E+00,-1.046678E+00,9.353400E+00,0.000000E+00,121,39
39,83,-9.077258E+02,-1.090091E-02,4.606586E+00,-1.098764E-02,-1.086016E-02,-6.844539E-03,-6.775075E-03,-6.877178E-03,-5.960000E+00,-3.543000E+01,-1.102942E+00,-2.612545E+00,8001,4.788786E+00,4.568939E+00,4.888675E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.925397E+00,-1.150142E+01,2.712640E+01,0.000000E+00,122,39
39,84,-9.101062E+02,-4.098326E-02,4.645348E+00,-3.920124E-02,-4.181062E-02,-3.063031E-02,-5.722070E-03,-4.219485E-02,-8.480000E+00,-6.063000E+01,-1.352859E+00,-3.470423E+00,8001,4.859005E+00,4.607872E+00,4.971291E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.970846E+00,-4.125820E+01,3.493920E+01,0.000000E+00,123,39
39,85,-9.112586E+02,-4.772112E-02,4.662465E+00,-4.717903E-02,-4.796984E-02,-1.615793E-02,-5.463409E-03,-2.106482E-02,-9.240000E+00,-6.852000E+01,-1.419732E+00,-3.714016E+00,8001,4.880822E+00,4.625643E+00,4.993541E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.989689E+00,-4.992337E+01,3.686160E+01,0.000000E+00,124,39
39,86,-9.121819E+02,-5.179423E-02,4.674940E+00,-5.121967E-02,-5.205479E-02,-1.735039E-02,-5.105751E-03,-2.290319E-02,-9.590000E+00,-7.363000E+01,-1.448288E+00,-3.842701E+00,8001,4.900718E+00,4.638731E+00,5.015017E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.002989E+00,-5.449005E+01,3.808930E+01,0.000000E+00,125,39
39,87,-9.127584E+02,-2.056514E-02,4.682139E+00,-2.358883E-02,-1.920970E-02,3.604619E-03,-7.700556E-03,8.672456E-03,-9.870000E+00,-7.629000E+01,-1.472921E+00,-3.818725E+00,8001,4.938379E+00,4.646836E+00,5.063624E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.008913E+00,-2.522864E+01,3.961120E+01,0.000000E+00,126,39
39,88,-9.132705E+02,-5.502945E-02,4.697300E+00,-5.844698E-02,-5.351486E-02,-4.070594E-02,-4.443385E-03,-5.677684E-02,-1.010000E+01,-8.181000E+01,-1.487322E+00,-3.980867E+00,8001,4.954950E+00,4.662149E+00,5.079319E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.026589E+00,-6.284031E+01,4.050680E+01,0.000000E+00,127,39
39,89,-9.132199E+02,-5.877297E-02,4.706645E+00,-6.031739E-02,-5.809620E-02,-4.188574E-02,-4.264233E-03,-5.837157E-02,-1.018000E+01,-8.377000E+01,-1.491967E+00,-3.988348E+00,8001,4.983915E+00,4.671984E+00,5.114612E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.036218E+00,-6.519130E+01,4.129860E+01,0.000000E+00,128,39
39,90,-9.130670E+02,-6.619669E-02,4.714561E+00,-6.142844E-02,-6.826293E-02,-4.288475E-02,-3.893120E-03,-5.978112E-02,-1.025000E+01,-8.568000E+01,-1.495533E+00,-3.959941E+00,8001,5.038753E+00,4.680238E+00,5.186419E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.044358E+00,-6.673747E+01,4.245410E+01,0.000000E+00,129,39
39,91,-9.118791E+02,-3.521320E-02,4.707432E+00,-6.156055E-02,-2.392147E-02,-6.244784E-01,-3.756096E-03,-8.905023E-01,-1.000000E+01,-8.245000E+01,-1.477058E+00,-3.837646E+00,8001,5.406331E+00,4.672055E+00,5.692099E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.041329E+00,-6.722619E+01,4.232210E+01,0.000000E+00,130,39
39,92,-9.117529E+02,-2.802204E-02,4.714288E+00,-6.177783E-02,-1.371252E-02,-7.408279E-01,-3.347952E-03,-1.053455E+00,-1.010000E+01,-8.463000E+01,-1.483541E+00,-3.878766E+00,8001,5.496527E+00,4.679065E+00,5.808441E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.049652E+00,-6.780899E+01,4.286860E+01,0.000000E+00,131,39
40,34,-5.780099E+02,-2.913961E-02,4.254338E+00,-2.898314E-02,-2.932370E-02,-5.837715E-03,-6.245530E-03,-5.357933E-03,-2.951000E+01,-1.674000E+01,-3.299074E+00,-2.378383E+00,8001,4.119648E+00,4.188167E+00,4.037548E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.620729E+00,-2.229645E+01,1.408350E+01,0.000000E+00,74,40
40,35,-5.944442E+02,-3.033984E-02,4.263909E+00,-3.031485E-02,-3.036839E-02,-6.691420E-03,-7.407909E-03,-5.872575E-03,-2.902000E+01,-1.833000E+01,-3.222313E+00,-2.482835E+00,8001,4.134543E+00,4.197642E+00,4.061229E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.628702E+00,-2.353055E+01,1.476560E+01,0.000000E+00,75,40
40,36,-6.103514E+02,-3.048689E-02,4.271097E+00,-3.048574E-02,-3.048818E-02,-7.307417E-03,-8.246241E-03,-6.264279E-03,-2.826000E+01,-1.965000E+01,-3.159115E+00,-2.565182E+00,8001,4.148151E+00,4.205592E+00,4.083379E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.633119E+00,-2.387307E+01,1.532090E+01,0.000000E+00,76,40
40,37,-6.257507E+02,-2.944078E-02,4.278845E+00,-2.959438E-02,-2.927473E-02,-7.757527E-03,-8.848303E-03,-6.578309E-03,-2.738000E+01,-2.064000E+01,-3.080861E+00,-2.622839E+00,8001,4.161045E+00,4.213067E+00,4.104064E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.639607E+00,-2.337790E+01,1.574410E+01,0.000000E+00,77,40
40,38,-6.406761E+02,-2.721239E-02,4.286238E+00,-2.753368E-02,-2.687420E-02,-9.310633E-03,-1.167075E-02,-6.826300E-03,-2.659000E+01,-2.130000E+01,-2.990666E+00,-2.656048E+00,8001,4.174211E+00,4.221835E+00,4.123486E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.650315E+00,-2.193797E+01,1.603980E+01,0.000000E+00,78,40
40,39,-6.551403E+02,-2.436303E-02,4.294626E+00,-2.459929E-02,-2.412071E-02,-1.110973E-02,-1.509821E-02,-7.018985E-03,-2.600000E+01,-2.164000E+01,-2.915211E+00,-2.666663E+00,8001,4.187252E+00,4.230943E+00,4.141962E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.663340E+00,-1.976711E+01,1.622940E+01,0.000000E+00,79,40
40,40,-6.689913E+02,-2.266723E-02,4.297857E+00,-2.286206E-02,-2.247240E-02,-9.380188E-03,-1.156755E-02,-7.192826E-03,-2.476000E+01,-2.146000E+01,-2.818047E+00,-2.640364E+00,8001,4.196633E+00,4.234583E+00,4.158337E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.662194E+00,-1.852584E+01,1.626160E+01,0.000000E+00,80,40
40,41,-6.822403E+02,-2.130674E-02,4.299076E+00,-2.178984E-02,-2.083542E-02,-8.667986E-03,-1.012808E-02,-7.243499E-03,-2.287000E+01,-2.083000E+01,-2.683131E+00,-2.578986E+00,8001,4.203481E+00,4.234941E+00,4.172560E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.655886E+00,-1.780382E+01,1.615550E+01,0.000000E+00,81,40
40,42,-6.950293E+02,-2.095507E-02,4.300185E+00,-2.151874E-02,-2.041824E-02,-8.312388E-03,-9.414584E-03,-7.262677E-03,-2.115000E+01,-2.000000E+01,-2.546040E+00,-2.502301E+00,8001,4.210838E+00,4.236763E+00,4.185999E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.653735E+00,-1.772673E+01,1.598710E+01,0.000000E+00,82,40
40,43,-7.073506E+02,-2.148774E-02,4.301388E+00,-2.199853E-02,-2.101259E-02,-8.183042E-03,-9.260124E-03,-7.181105E-03,-1.943000E+01,-1.892000E+01,-2.404201E+00,-2.402404E+00,8001,4.217610E+00,4.238164E+00,4.198399E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.652591E+00,-1.826900E+01,1.575120E+01,0.000000E+00,83,40
40,44,-7.192127E+02,-2.313247E-02,4.300267E+00,-2.365997E-02,-2.265292E-02,-7.851524E-03,-8.916220E-03,-6.883619E-03,-1.754000E+01,-1.745000E+01,-2.249623E+00,-2.274289E+00,8001,4.222885E+00,4.237988E+00,4.209108E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.648107E+00,-1.980628E+01,1.534940E+01,0.000000E+00,84,40
40,45,-7.303537E+02,6.453531E-03,4.291985E+00,6.663131E-03,6.267219E-03,-3.137437E-03,-3.512068E-03,-2.804432E-03,-1.365000E+01,-1.433000E+01,-1.921405E+00,-2.005918E+00,8001,4.221079E+00,4.230241E+00,4.212918E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.633736E+00,5.622034E+00,1.429350E+01,0.000000E+00,85,40
40,46,-7.417310E+02,-2.847379E-02,4.291317E+00,-2.902682E-02,-2.799291E-02,-5.885160E-03,-6.629097E-03,-5.238258E-03,-1.291000E+01,-1.276000E+01,-1.862876E+00,-1.866702E+00,8001,4.226353E+00,4.230300E+00,4.222917E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.630051E+00,-2.468317E+01,1.367490E+01,0.000000E+00,86,40
40,47,-7.525578E+02,-2.658437E-02,4.282742E+00,-2.721318E-02,-2.604921E-02,-4.758381E-03,-5.253106E-03,-4.337340E-03,-1.032000E+01,-9.610000E+00,-1.627990E+00,-1.577723E+00,8001,4.223841E+00,4.222397E+00,4.225070E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.616703E+00,-2.331997E+01,1.219370E+01,0.000000E+00,87,40
40,48,-7.631938E+02,-2.184917E-02,4.271257E+00,-2.245764E-02,-2.134212E-02,-3.277724E-03,-3.510185E-03,-3.084006E-03,-7.720000E+00,-6.080000E+00,-1.366350E+00,-1.218379E+00,8001,4.218527E+00,4.212083E+00,4.223889E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.600748E+00,-1.939196E+01,1.000310E+01,0.000000E+00,88,40
40,49,-7.737587E+02,-1.312867E-02,4.259318E+00,-1.368471E-02,-1.267476E-02,-1.692268E-03,-1.768362E-03,-1.630150E-03,-5.470000E+00,-2.810000E+00,-1.110951E+00,-8.031543E-01,8001,4.212405E+00,4.201224E+00,4.221511E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.584861E+00,-1.190597E+01,7.067800E+00,0.000000E+00,89,40
40,50,-7.841936E+02,-4.537848E-03,4.251111E+00,-4.887166E-03,-4.258393E-03,-4.342364E-04,-4.496449E-04,-4.219095E-04,-4.040000E+00,-6.700000E-01,-9.249149E-01,-4.500112E-01,8001,4.210110E+00,4.194248E+00,4.222757E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.573529E+00,-4.283722E+00,3.557400E+00,0.000000E+00,90,40
40,51,-7.922463E+02,-9.346029E-03,4.269626E+00,-9.764352E-03,-9.017932E-03,-1.943147E-03,-1.602937E-03,-2.209978E-03,-4.820000E+00,-3.600000E+00,-1.029265E+00,-9.083884E-01,8001,4.236479E+00,4.213593E+00,4.254341E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.593613E+00,-8.621977E+00,7.981600E+00,0.000000E+00,91,40
40,52,-7.998234E+02,-1.494877E-02,4.289262E+00,-1.507125E-02,-1.485456E-02,-2.158781E-03,-1.996183E-03,-2.283856E-03,-5.800000E+00,-6.700000E+00,-1.150514E+00,-1.237918E+00,8001,4.263687E+00,4.234094E+00,4.286311E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.614897E+00,-1.340532E+01,1.085240E+01,0.000000E+00,92,40
40,53,-8.070687E+02,-2.071695E-02,4.308384E+00,-2.052809E-02,-2.085949E-02,-2.788829E-03,-2.734706E-03,-2.829676E-03,-6.780000E+00,-9.660000E+00,-1.262489E+00,-1.486919E+00,8001,4.289844E+00,4.253804E+00,4.316845E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.635544E+00,-1.839104E+01,1.300730E+01,0.000000E+00,93,40
40,54,-8.140283E+02,-2.528648E-02,4.326832E+00,-2.486400E-02,-2.559943E-02,-3.628781E-03,-3.630351E-03,-3.627618E-03,-7.720000E+00,-1.263000E+01,-1.363337E+00,-1.702766E+00,8001,4.315353E+00,4.272984E+00,4.346472E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.655254E+00,-2.243496E+01,1.484750E+01,0.000000E+00,94,40
40,55,-8.207365E+02,-2.956208E-02,4.345579E+00,-2.888514E-02,-3.005440E-02,-4.480407E-03,-4.530221E-03,-4.444178E-03,-8.610000E+00,-1.579000E+01,-1.454833E+00,-1.907100E+00,8001,4.340729E+00,4.292099E+00,4.375757E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.675205E+00,-2.624779E+01,1.656470E+01,0.000000E+00,95,40
40,56,-8.272501E+02,-3.360486E-02,4.364048E+00,-3.269584E-02,-3.425416E-02,-5.312480E-03,-5.416561E-03,-5.238136E-03,-9.460000E+00,-1.923000E+01,-1.537156E+00,-2.110093E+00,8001,4.366024E+00,4.311192E+00,4.404772E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.694623E+00,-2.991868E+01,1.823090E+01,0.000000E+00,96,40
40,57,-8.336314E+02,-3.707219E-02,4.382871E+00,-3.585770E-02,-3.792446E-02,-5.668232E-03,-5.808393E-03,-5.569874E-03,-1.024000E+01,-2.304000E+01,-1.609243E+00,-2.318474E+00,8001,4.391200E+00,4.330237E+00,4.433481E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.714309E+00,-3.303944E+01,1.987900E+01,0.000000E+00,97,40
40,58,-8.399140E+02,-1.138377E-02,4.400319E+00,-1.022442E-02,-1.218332E-02,-5.101995E-03,-5.295730E-03,-4.968385E-03,-1.094000E+01,-2.750000E+01,-1.672299E+00,-2.546126E+00,8001,4.415566E+00,4.348461E+00,4.461256E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.732041E+00,-9.485465E+00,2.160360E+01,0.000000E+00,98,40
40,59,-8.461131E+02,-1.316910E-02,4.419057E+00,-1.186397E-02,-1.405393E-02,-6.182951E-03,-6.088949E-03,-6.246682E-03,-1.169000E+01,-3.220000E+01,-1.735682E+00,-2.773316E+00,8001,4.440418E+00,4.367315E+00,4.489303E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.751610E+00,-1.108127E+01,2.322300E+01,0.000000E+00,99,40
40,60,-8.521631E+02,-4.569848E-02,4.436971E+00,-4.394321E-02,-4.686866E-02,-8.186505E-03,-7.591591E-03,-8.583114E-03,-1.234000E+01,-3.640000E+01,-1.787245E+00,-2.966809E+00,8001,4.464862E+00,4.385797E+00,4.516803E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.770552E+00,-4.132005E+01,2.454230E+01,0.000000E+00,100,40
40,61,-8.581325E+02,-1.666565E-02,4.453268E+00,-1.503673E-02,-1.773380E-02,-8.421193E-03,-7.339439E-03,-9.130541E-03,-1.288000E+01,-4.159000E+01,-1.830800E+00,-3.192466E+00,8001,4.487292E+00,4.402317E+00,4.542150E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.787074E+00,-1.423323E+01,2.605740E+01,0.000000E+00,101,40
40,62,-8.638409E+02,-1.692152E-02,4.468312E+00,-1.528075E-02,-1.798008E-02,-9.065403E-03,-7.731396E-03,-9.926052E-03,-1.329000E+01,-4.579000E+01,-1.859884E+00,-3.367187E+00,8001,4.508602E+00,4.418156E+00,4.566003E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.802388E+00,-1.455953E+01,2.719620E+01,0.000000E+00,102,40
40,63,-8.693192E+02,-1.780413E-02,4.482928E+00,-1.619529E-02,-1.882561E-02,-9.608068E-03,-7.958086E-03,-1.065568E-02,-1.356000E+01,-4.948000E+01,-1.878026E+00,-3.512465E+00,8001,4.528772E+00,4.432805E+00,4.588661E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.817433E+00,-1.553160E+01,2.817240E+01,0.000000E+00,103,40
40,64,-8.745564E+02,-1.863239E-02,4.495520E+00,-1.708555E-02,-1.959916E-02,-1.032815E-02,-8.084437E-03,-1.173047E-02,-1.370000E+01,-5.250000E+01,-1.884466E+00,-3.618108E+00,8001,4.547997E+00,4.446229E+00,4.610461E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.830017E+00,-1.649126E+01,2.900080E+01,0.000000E+00,104,40
40,65,-8.795292E+02,-1.830339E-02,4.507853E+00,-1.687626E-02,-1.918162E-02,-1.131314E-02,-8.023434E-03,-1.333758E-02,-1.371000E+01,-5.483000E+01,-1.880234E+00,-3.689964E+00,8001,4.566114E+00,4.458532E+00,4.631077E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.842467E+00,-1.639349E+01,2.965710E+01,0.000000E+00,105,40
40,66,-8.842330E+02,-1.795864E-02,4.518487E+00,-1.674380E-02,-1.869490E-02,-1.211874E-02,-8.029810E-03,-1.459689E-02,-1.363000E+01,-5.662000E+01,-1.868863E+00,-3.733879E+00,8001,4.583365E+00,4.470009E+00,4.650721E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.852810E+00,-1.636793E+01,3.023740E+01,0.000000E+00,106,40
40,67,-8.886926E+02,-1.789804E-02,4.529365E+00,-1.694037E-02,-1.846978E-02,-1.247221E-02,-7.986454E-03,-1.515028E-02,-1.349000E+01,-5.801000E+01,-1.851821E+00,-3.766572E+00,8001,4.599888E+00,4.480863E+00,4.669501E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.863602E+00,-1.666408E+01,3.068680E+01,0.000000E+00,107,40
40,68,-8.929602E+02,1.926761E-02,4.539626E+00,1.817646E-02,1.990946E-02,-1.473163E-02,-5.196929E-03,-2.034027E-02,-1.317000E+01,-5.958000E+01,-1.824034E+00,-3.742812E+00,8001,4.619205E+00,4.491939E+00,4.692455E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.873356E+00,1.799124E+01,3.168630E+01,0.000000E+00,108,40
40,69,-8.969386E+02,1.914602E-02,4.549619E+00,1.789275E-02,1.987255E-02,-1.480043E-02,-4.722762E-03,-2.064256E-02,-1.294000E+01,-6.035000E+01,-1.799803E+00,-3.748140E+00,8001,4.634747E+00,4.501901E+00,4.710043E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.883142E+00,1.781958E+01,3.204310E+01,0.000000E+00,109,40
40,70,-9.005919E+02,1.858710E-02,4.558092E+00,1.726314E-02,1.934366E-02,-1.438949E-02,-4.386062E-03,-2.010574E-02,-1.264000E+01,-6.052000E+01,-1.769919E+00,-3.732115E+00,8001,4.649159E+00,4.511239E+00,4.726163E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.890963E+00,1.729753E+01,3.228880E+01,0.000000E+00,110,40
40,71,-9.040358E+02,1.787947E-02,4.567103E+00,1.671180E-02,1.853731E-02,-1.422765E-02,-4.229453E-03,-1.986043E-02,-1.231000E+01,-6.053000E+01,-1.736963E+00,-3.706057E+00,8001,4.663720E+00,4.520240E+00,4.742642E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.899578E+00,1.684642E+01,3.255370E+01,0.000000E+00,111,40
40,72,-9.072583E+02,1.573650E-02,4.574418E+00,1.466655E-02,1.633092E-02,-1.477532E-02,-4.565738E-03,-2.044730E-02,-1.192000E+01,-6.011000E+01,-1.699992E+00,-3.670623E+00,8001,4.677263E+00,4.528463E+00,4.757919E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.906122E+00,1.487336E+01,3.267060E+01,0.000000E+00,112,40
40,73,-9.102885E+02,1.341565E-02,4.581999E+00,1.238717E-02,1.397921E-02,-1.600714E-02,-4.914842E-03,-2.208511E-02,-1.150000E+01,-5.946000E+01,-1.659710E+00,-3.620131E+00,8001,4.690588E+00,4.536184E+00,4.773075E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.913199E+00,1.263650E+01,3.281030E+01,0.000000E+00,113,40
40,74,-9.131357E+02,1.182703E-02,4.588334E+00,1.065805E-02,1.245891E-02,-1.764742E-02,-4.897849E-03,-2.453907E-02,-1.105000E+01,-5.863000E+01,-1.616901E+00,-3.560916E+00,8001,4.703706E+00,4.543490E+00,4.788077E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.918736E+00,1.093663E+01,3.292240E+01,0.000000E+00,114,40
40,75,-9.158467E+02,-3.843883E-02,4.594710E+00,-4.002548E-02,-3.759262E-02,-2.317730E-02,-8.265835E-03,-3.113008E-02,-1.077000E+01,-5.722000E+01,-1.585056E+00,-3.491048E+00,8001,4.716336E+00,4.550169E+00,4.802608E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.924704E+00,-4.131150E+01,3.277730E+01,0.000000E+00,115,40
40,76,-9.183720E+02,-3.494723E-02,4.600447E+00,-3.677521E-02,-3.398513E-02,-2.473659E-02,-8.152482E-03,-3.346506E-02,-1.032000E+01,-5.626000E+01,-1.541808E+00,-3.429158E+00,8001,4.729114E+00,4.556867E+00,4.817297E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.929579E+00,-3.817652E+01,3.281360E+01,0.000000E+00,116,40
40,77,-9.206367E+02,-3.188623E-02,4.606165E+00,-3.379369E-02,-3.089535E-02,-2.494350E-02,-8.047147E-03,-3.372082E-02,-9.820000E+00,-5.471000E+01,-1.492852E+00,-3.342757E+00,8001,4.740133E+00,4.562901E+00,4.829636E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.934563E+00,-3.528271E+01,3.273260E+01,0.000000E+00,117,40
40,78,-9.219162E+02,4.491142E-03,4.603414E+00,3.823199E-03,4.833676E-03,-1.073307E-02,-5.116993E-03,-1.361310E-02,-8.240000E+00,-4.598000E+01,-1.351983E+00,-3.191618E+00,8001,4.732693E+00,4.560925E+00,4.818404E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.928965E+00,4.014370E+00,2.881630E+01,0.000000E+00,118,40
40,79,-9.237905E+02,-4.006768E-02,4.609079E+00,-4.133351E-02,-3.942676E-02,-1.021433E-02,-4.901151E-03,-1.290455E-02,-7.860000E+00,-4.484000E+01,-1.307315E+00,-3.105439E+00,8001,4.746242E+00,4.567091E+00,4.834420E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.934197E+00,-4.364516E+01,2.888200E+01,0.000000E+00,119,40
40,80,-9.254772E+02,-3.209527E-02,4.611000E+00,-3.305645E-02,-3.161468E-02,-1.060226E-02,-4.724879E-03,-1.354095E-02,-7.170000E+00,-4.177000E+01,-1.235501E+00,-2.959833E+00,8001,4.754793E+00,4.569998E+00,4.844548E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.934731E+00,-3.510046E+01,2.822430E+01,0.000000E+00,120,40
40,81,-9.265482E+02,-2.104062E-02,4.604524E+00,-2.132307E-02,-2.090113E-02,-6.786509E-03,-4.132255E-03,-8.097251E-03,-5.800000E+00,-3.230000E+01,-1.088181E+00,-2.552674E+00,8001,4.751067E+00,4.564079E+00,4.840744E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.925244E+00,-2.276717E+01,2.531030E+01,0.000000E+00,121,40
40,82,-9.273452E+02,-7.072872E-04,4.561091E+00,-8.639468E-04,-6.308679E-04,-1.201688E-03,-1.222100E-03,-1.191731E-03,-3.020000E+00,-1.880000E+00,-7.284610E-01,-5.798332E-01,8001,4.690138E+00,4.521571E+00,4.770205E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.871148E+00,-9.275329E-01,6.648400E+00,0.000000E+00,122,40
40,83,-9.285945E+02,1.167215E-02,4.630441E+00,-1.071013E-02,2.245879E-02,-3.961995E-01,-5.552659E-03,-5.844631E-01,-7.390000E+00,-4.634000E+01,-1.251842E+00,-3.093038E+00,8001,5.044801E+00,4.590639E+00,5.249663E+00,0.000000E+00,0.000000E+00,5.000000E-01,8.700000E-01,4.956706E+00,-1.156114E+01,2.996280E+01,0.000000E+00,123,40
40,84,-9.306283E+02,-3.007945E-02,4.643920E+00,-2.783130E-02,-3.115000E-02,-2.383465E-02,-5.507556E-03,-3.256184E-02,-6.880000E+00,-4.716000E+01,-1.195356E+00,-3.018864E+00,8001,4.832374E+00,4.605883E+00,4.936576E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.967738E+00,-3.020534E+01,3.124340E+01,0.000000E+00,124,40
40,85,-9.321049E+02,-3.745272E-02,4.665521E+00,-3.621194E-02,-3.803662E-02,-1.750708E-02,-5.246901E-03,-2.327658E-02,-7.950000E+00,-5.778000E+01,-1.296903E+00,-3.383166E+00,8001,4.860632E+00,4.627906E+00,4.966379E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.991845E+00,-3.951187E+01,3.415830E+01,0.000000E+00,125,40
40,86,-9.335888E+02,-1.899237E-02,4.679872E+00,-1.840314E-02,-1.926644E-02,-6.844441E-03,-8.191413E-03,-6.217943E-03,-8.750000E+00,-6.560000E+01,-1.370667E+00,-3.585130E+00,8001,4.892309E+00,4.643487E+00,5.003826E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.006408E+00,-2.018713E+01,3.659490E+01,0.000000E+00,126,40
40,87,-9.344231E+02,-1.866473E-02,4.693779E+00,-2.120555E-02,-1.749654E-02,5.262491E-04,-8.159645E-03,4.519764E-03,-9.170000E+00,-7.108000E+01,-1.406038E+00,-3.728297E+00,8001,4.911899E+00,4.657745E+00,5.024439E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.021361E+00,-2.338413E+01,3.808420E+01,0.000000E+00,127,40
